,date,pred,true
1822,2022-11-30,6987.551,7068.4277
1823,2022-12-01,6950.3,7149.0615
1824,2022-12-02,6779.0737,6928.532
1825,2022-12-03,6333.2104,6324.832
1826,2022-12-04,6269.2793,6230.88
1827,2022-11-29,6931.9077,6692.1196
1828,2022-11-30,6946.9146,7068.4277
1829,2022-12-01,6954.696,7149.0615
1830,2022-12-02,6781.299,6928.532
1831,2022-12-03,6354.4814,6324.832
1832,2022-12-04,6296.125,6230.88
1833,2022-12-05,6765.7383,7272.07
1834,2022-11-30,6712.334,7068.4277
1835,2022-12-01,6761.768,7149.0615
1836,2022-12-02,6585.698,6928.532
1837,2022-12-03,6179.6807,6324.832
1838,2022-12-04,6204.12,6230.88
1839,2022-12-05,6659.015,7272.07
1840,2022-12-06,6715.669,6957.436
1841,2022-12-01,6984.9575,7149.0615
1842,2022-12-02,6719.6357,6928.532
1843,2022-12-03,6316.101,6324.832
1844,2022-12-04,6231.732,6230.88
1845,2022-12-05,6731.8477,7272.07
1846,2022-12-06,6822.8755,6957.436
1847,2022-12-07,6833.9795,7108.3604
1848,2022-12-02,6768.292,6928.532
1849,2022-12-03,6345.029,6324.832
1850,2022-12-04,6310.08,6230.88
1851,2022-12-05,6794.362,7272.07
1852,2022-12-06,6887.002,6957.436
1853,2022-12-07,6941.3667,7108.3604
1854,2022-12-08,6992.9546,6557.74
1855,2022-12-03,6460.578,6324.832
1856,2022-12-04,6324.206,6230.88
1857,2022-12-05,6844.1973,7272.07
1858,2022-12-06,6972.8105,6957.436
1859,2022-12-07,7013.279,7108.3604
1860,2022-12-08,7091.9985,6557.74
1861,2022-12-09,7007.7363,6628.6353
1862,2022-12-04,6243.034,6230.88
1863,2022-12-05,6816.2725,7272.07
1864,2022-12-06,6907.105,6957.436
1865,2022-12-07,6924.825,7108.3604
1866,2022-12-08,7027.845,6557.74
1867,2022-12-09,6935.3506,6628.6353
1868,2022-12-10,6455.7144,6354.692
1869,2022-12-05,6869.529,7272.07
1870,2022-12-06,6939.817,6957.436
1871,2022-12-07,7011.214,7108.3604
1872,2022-12-08,7099.766,6557.74
1873,2022-12-09,6955.314,6628.6353
1874,2022-12-10,6461.074,6354.692
1875,2022-12-11,6473.2524,6342.621
1876,2022-12-06,7157.5874,6957.436
1877,2022-12-07,7139.8823,7108.3604
1878,2022-12-08,7218.4526,6557.74
1879,2022-12-09,7059.6533,6628.6353
1880,2022-12-10,6545.628,6354.692
1881,2022-12-11,6582.1475,6342.621
1882,2022-12-12,7111.6636,7391.589
1883,2022-12-07,6947.755,7108.3604
1884,2022-12-08,7054.49,6557.74
1885,2022-12-09,7015.2236,6628.6353
1886,2022-12-10,6536.852,6354.692
1887,2022-12-11,6529.662,6342.621
1888,2022-12-12,7059.4688,7391.589
1889,2022-12-13,7116.9824,6623.9907
1890,2022-12-08,7210.4707,6557.74
1891,2022-12-09,7071.1675,6628.6353
1892,2022-12-10,6559.8477,6354.692
1893,2022-12-11,6501.8037,6342.621
1894,2022-12-12,7146.3457,7391.589
1895,2022-12-13,7149.6626,6623.9907
1896,2022-12-14,7182.2773,6553.3706
1897,2022-12-09,6606.697,6628.6353
1898,2022-12-10,6273.074,6354.692
1899,2022-12-11,6205.6875,6342.621
1900,2022-12-12,6777.9243,7391.589
1901,2022-12-13,6835.372,6623.9907
1902,2022-12-14,6901.0977,6553.3706
1903,2022-12-15,6892.2627,6635.8984
1904,2022-12-10,6271.858,6354.692
1905,2022-12-11,6237.0767,6342.621
1906,2022-12-12,6856.533,7391.589
1907,2022-12-13,6886.3457,6623.9907
1908,2022-12-14,6957.567,6553.3706
1909,2022-12-15,6928.8574,6635.8984
1910,2022-12-16,6837.208,6668.976
1911,2022-12-11,6151.7676,6342.621
1912,2022-12-12,6886.1826,7391.589
1913,2022-12-13,6906.598,6623.9907
1914,2022-12-14,6979.9824,6553.3706
1915,2022-12-15,7002.61,6635.8984
1916,2022-12-16,6959.0186,6668.976
1917,2022-12-17,6488.9023,6357.5283
1918,2022-12-12,6934.311,7391.589
1919,2022-12-13,7002.6943,6623.9907
1920,2022-12-14,7049.57,6553.3706
1921,2022-12-15,7039.092,6635.8984
1922,2022-12-16,6924.9336,6668.976
1923,2022-12-17,6390.0,6357.5283
1924,2022-12-18,6398.2725,6154.2734
1925,2022-12-13,7204.1904,6623.9907
1926,2022-12-14,7166.1445,6553.3706
1927,2022-12-15,7190.958,6635.8984
1928,2022-12-16,7008.4424,6668.976
1929,2022-12-17,6491.767,6357.5283
1930,2022-12-18,6473.57,6154.2734
1931,2022-12-19,7072.957,6648.146
1932,2022-12-14,6784.7104,6553.3706
1933,2022-12-15,6850.2856,6635.8984
1934,2022-12-16,6703.7036,6668.976
1935,2022-12-17,6255.688,6357.5283
1936,2022-12-18,6332.837,6154.2734
1937,2022-12-19,6963.2593,6648.146
1938,2022-12-20,6927.989,6714.944
1939,2022-12-15,6684.0405,6635.8984
1940,2022-12-16,6675.78,6668.976
1941,2022-12-17,6284.254,6357.5283
1942,2022-12-18,6305.178,6154.2734
1943,2022-12-19,6866.313,6648.146
1944,2022-12-20,6870.169,6714.944
1945,2022-12-21,6928.5396,6554.9946
1946,2022-12-16,6602.6875,6668.976
1947,2022-12-17,6240.58,6357.5283
1948,2022-12-18,6254.888,6154.2734
1949,2022-12-19,6913.615,6648.146
1950,2022-12-20,6917.467,6714.944
1951,2022-12-21,6924.6226,6554.9946
1952,2022-12-22,6901.51,7098.222
1953,2022-12-17,6227.655,6357.5283
1954,2022-12-18,6241.955,6154.2734
1955,2022-12-19,6968.9907,6648.146
1956,2022-12-20,6923.3457,6714.944
1957,2022-12-21,6973.9404,6554.9946
1958,2022-12-22,6937.641,7098.222
1959,2022-12-23,6837.004,6979.0425
1960,2022-12-18,6295.892,6154.2734
1961,2022-12-19,6962.465,6648.146
1962,2022-12-20,6937.185,6714.944
1963,2022-12-21,6930.042,6554.9946
1964,2022-12-22,6988.84,7098.222
1965,2022-12-23,6860.8013,6979.0425
1966,2022-12-24,6449.7563,6913.1987
1967,2022-12-19,6830.862,6648.146
1968,2022-12-20,6839.6465,6714.944
1969,2022-12-21,6892.3765,6554.9946
1970,2022-12-22,6901.1646,7098.222
1971,2022-12-23,6802.301,6979.0425
1972,2022-12-24,6423.8774,6913.1987
1973,2022-12-25,6358.5186,6277.762
1974,2022-12-20,6790.267,6714.944
1975,2022-12-21,6789.1675,6554.9946
1976,2022-12-22,6852.3066,7098.222
1977,2022-12-23,6756.7764,6979.0425
1978,2022-12-24,6376.306,6913.1987
1979,2022-12-25,6353.7964,6277.762
1980,2022-12-26,6943.9937,6660.1753
1981,2022-12-21,6751.0005,6554.9946
1982,2022-12-22,6808.62,7098.222
1983,2022-12-23,6764.7183,6979.0425
1984,2022-12-24,6392.102,6913.1987
1985,2022-12-25,6371.797,6277.762
1986,2022-12-26,6976.5483,6660.1753
1987,2022-12-27,6951.8525,6741.5703
1988,2022-12-22,6691.768,7098.222
1989,2022-12-23,6691.2207,6979.0425
1990,2022-12-24,6375.805,6913.1987
1991,2022-12-25,6286.9395,6277.762
1992,2022-12-26,6806.417,6660.1753
1993,2022-12-27,6854.14,6741.5703
1994,2022-12-28,6856.335,7141.863
1995,2022-12-23,6888.6587,6979.0425
1996,2022-12-24,6444.9893,6913.1987
1997,2022-12-25,6359.437,6277.762
1998,2022-12-26,6946.245,6660.1753
1999,2022-12-27,7036.734,6741.5703
2000,2022-12-28,7035.636,7141.863
2001,2022-12-29,7048.247,7007.351
2002,2022-12-24,6467.209,6913.1987
2003,2022-12-25,6346.5933,6277.762
2004,2022-12-26,7024.784,6660.1753
2005,2022-12-27,7035.7485,6741.5703
2006,2022-12-28,7092.766,7141.863
2007,2022-12-29,7145.3975,7007.351
2008,2022-12-30,7045.0684,6795.5225
2009,2022-12-25,6589.2256,6277.762
2010,2022-12-26,7178.3306,6660.1753
2011,2022-12-27,7293.4136,6741.5703
2012,2022-12-28,7234.228,7141.863
2013,2022-12-29,7242.4487,7007.351
2014,2022-12-30,7096.6777,6795.5225
2015,2022-12-31,6703.759,6575.758
2016,2022-12-26,6634.6987,6660.1753
2017,2022-12-27,6937.071,6741.5703
2018,2022-12-28,6981.99,7141.863
